run,chosen_moves,num_nodes_rollouts,board,num_nodes,correct
0,55,40,10_easy_full,35,0
1,50,38,10_easy_full,37,1
2,50,39,10_easy_full,39,1
3,50,49,10_easy_full,35,1
4,66,26,10_easy_full,36,0
5,50,36,10_easy_full,39,1
6,50,43,10_easy_full,35,1
7,50,43,10_easy_full,39,1
8,66,48,10_easy_full,35,0
9,66,21,10_easy_full,36,0
10,50,38,10_easy_full,39,1
11,50,36,10_easy_full,37,1
12,50,40,10_easy_full,36,1
13,66,41,10_easy_full,36,0
14,50,42,10_easy_full,36,1
15,50,38,10_easy_full,37,1
16,50,37,10_easy_full,39,1
17,66,40,10_easy_full,36,0
18,55,30,10_easy_full,37,0
19,66,21,10_easy_full,36,0
20,66,22,10_easy_full,36,0
21,66,25,10_easy_full,36,0
22,50,39,10_easy_full,36,1
23,55,36,10_easy_full,37,0
24,66,22,10_easy_full,36,0
25,66,22,10_easy_full,36,0
26,55,50,10_easy_full,35,0
27,66,21,10_easy_full,36,0
28,66,21,10_easy_full,36,0
29,55,30,10_easy_full,37,0
30,66,33,10_easy_full,38,0
31,66,42,10_easy_full,35,0
32,50,36,10_easy_full,37,1
33,66,21,10_easy_full,36,0
34,55,38,10_easy_full,36,0
35,55,56,10_easy_full,38,0
36,50,38,10_easy_full,39,1
37,50,44,10_easy_full,36,1
38,50,41,10_easy_full,36,1
39,50,39,10_easy_full,36,1
40,66,22,10_easy_full,36,0
41,66,21,10_easy_full,36,0
42,50,43,10_easy_full,38,1
43,50,44,10_easy_full,37,1
44,55,31,10_easy_full,37,0
45,55,21,10_easy_full,36,0
46,50,42,10_easy_full,35,1
47,66,45,10_easy_full,36,0
48,66,26,10_easy_full,36,0
49,50,37,10_easy_full,36,1
50,66,21,10_easy_full,36,0
51,66,40,10_easy_full,36,0
52,66,43,10_easy_full,36,0
53,55,43,10_easy_full,36,0
54,50,42,10_easy_full,36,1
55,66,24,10_easy_full,36,0
56,50,41,10_easy_full,37,1
57,55,32,10_easy_full,37,0
58,55,37,10_easy_full,36,0
59,66,43,10_easy_full,35,0
60,55,22,10_easy_full,36,0
61,66,22,10_easy_full,36,0
62,55,42,10_easy_full,36,0
63,55,33,10_easy_full,37,0
64,50,40,10_easy_full,36,1
65,66,22,10_easy_full,36,0
66,66,41,10_easy_full,35,0
67,50,39,10_easy_full,36,1
68,66,22,10_easy_full,36,0
69,50,42,10_easy_full,35,1
70,66,21,10_easy_full,36,0
71,50,55,10_easy_full,37,1
72,50,47,10_easy_full,35,1
73,66,21,10_easy_full,36,0
74,55,49,10_easy_full,35,0
75,50,39,10_easy_full,39,1
76,66,22,10_easy_full,36,0
77,50,41,10_easy_full,39,1
78,50,40,10_easy_full,36,1
79,66,22,10_easy_full,36,0
80,55,22,10_easy_full,36,0
81,55,36,10_easy_full,36,0
82,50,39,10_easy_full,37,1
83,66,21,10_easy_full,36,0
84,50,36,10_easy_full,39,1
85,55,22,10_easy_full,36,0
86,55,37,10_easy_full,36,0
87,66,55,10_easy_full,35,0
88,50,35,10_easy_full,39,1
89,66,21,10_easy_full,36,0
90,66,22,10_easy_full,36,0
91,50,37,10_easy_full,37,1
92,50,47,10_easy_full,35,1
93,55,34,10_easy_full,37,0
94,55,42,10_easy_full,36,0
95,66,40,10_easy_full,36,0
96,50,38,10_easy_full,36,1
97,55,34,10_easy_full,37,0
98,50,40,10_easy_full,37,1
99,50,34,10_easy_full,37,1
100,66,21,10_easy_full,36,0
101,55,43,10_easy_full,36,0
102,66,43,10_easy_full,36,0
103,50,42,10_easy_full,39,1
104,50,37,10_easy_full,39,1
105,50,37,10_easy_full,39,1
106,50,41,10_easy_full,37,1
107,50,52,10_easy_full,38,1
108,66,42,10_easy_full,36,0
109,55,32,10_easy_full,37,0
110,50,37,10_easy_full,39,1
111,66,22,10_easy_full,36,0
112,55,22,10_easy_full,36,0
113,55,50,10_easy_full,35,0
114,55,30,10_easy_full,37,0
115,66,44,10_easy_full,35,0
116,55,43,10_easy_full,36,0
117,50,41,10_easy_full,36,1
118,50,36,10_easy_full,39,1
119,66,24,10_easy_full,36,0
120,55,33,10_easy_full,37,0
121,66,22,10_easy_full,36,0
122,55,32,10_easy_full,37,0
123,50,44,10_easy_full,35,1
124,66,25,10_easy_full,36,0
125,66,22,10_easy_full,36,0
126,55,39,10_easy_full,36,0
127,55,55,10_easy_full,37,0
128,55,22,10_easy_full,36,0
129,66,22,10_easy_full,36,0
130,50,38,10_easy_full,39,1
131,50,39,10_easy_full,39,1
132,50,38,10_easy_full,36,1
133,50,44,10_easy_full,35,1
134,50,41,10_easy_full,36,1
135,66,22,10_easy_full,36,0
136,66,22,10_easy_full,36,0
137,55,22,10_easy_full,36,0
138,55,39,10_easy_full,36,0
139,50,44,10_easy_full,35,1
140,50,37,10_easy_full,39,1
141,66,22,10_easy_full,36,0
142,50,38,10_easy_full,36,1
143,66,40,10_easy_full,36,0
144,66,23,10_easy_full,36,0
145,55,39,10_easy_full,36,0
146,50,38,10_easy_full,36,1
147,66,22,10_easy_full,36,0
148,55,36,10_easy_full,37,0
149,55,34,10_easy_full,37,0
150,50,37,10_easy_full,39,1
151,50,36,10_easy_full,39,1
152,66,25,10_easy_full,36,0
153,50,41,10_easy_full,35,1
154,50,38,10_easy_full,37,1
155,66,43,10_easy_full,36,0
156,50,37,10_easy_full,37,1
157,55,22,10_easy_full,36,0
158,50,40,10_easy_full,36,1
159,66,40,10_easy_full,36,0
160,50,53,10_easy_full,36,1
161,50,44,10_easy_full,35,1
162,55,22,10_easy_full,36,0
163,66,42,10_easy_full,36,0
164,66,25,10_easy_full,36,0
165,66,25,10_easy_full,36,0
166,66,21,10_easy_full,36,0
167,66,25,10_easy_full,36,0
168,50,41,10_easy_full,39,1
169,50,38,10_easy_full,39,1
170,66,22,10_easy_full,36,0
171,50,37,10_easy_full,37,1
172,50,37,10_easy_full,39,1
173,55,30,10_easy_full,37,0
174,50,36,10_easy_full,39,1
175,50,44,10_easy_full,36,1
176,55,31,10_easy_full,37,0
177,66,40,10_easy_full,36,0
178,50,38,10_easy_full,36,1
179,50,43,10_easy_full,36,1
180,50,39,10_easy_full,35,1
181,50,36,10_easy_full,37,1
182,66,22,10_easy_full,36,0
183,66,40,10_easy_full,36,0
184,50,37,10_easy_full,39,1
185,50,37,10_easy_full,37,1
186,50,36,10_easy_full,37,1
187,66,22,10_easy_full,36,0
188,55,23,10_easy_full,36,0
189,55,35,10_easy_full,38,0
190,55,38,10_easy_full,36,0
191,55,21,10_easy_full,36,0
192,50,36,10_easy_full,39,1
193,50,37,10_easy_full,39,1
194,66,21,10_easy_full,36,0
195,66,21,10_easy_full,36,0
196,50,51,10_easy_full,35,1
197,50,62,10_easy_full,35,1
198,50,36,10_easy_full,39,1
199,66,22,10_easy_full,36,0
0,55,26,10_easy_pruned,37,0
1,20,24,10_easy_pruned,36,1
2,66,23,10_easy_pruned,36,0
3,20,20,10_easy_pruned,38,1
4,20,20,10_easy_pruned,38,1
5,20,21,10_easy_pruned,38,1
6,20,21,10_easy_pruned,38,1
7,66,33,10_easy_pruned,35,0
8,20,32,10_easy_pruned,36,1
9,66,23,10_easy_pruned,36,0
10,55,39,10_easy_pruned,36,0
11,66,22,10_easy_pruned,36,0
12,20,37,10_easy_pruned,38,1
13,66,22,10_easy_pruned,36,0
14,20,20,10_easy_pruned,38,1
15,55,34,10_easy_pruned,35,0
16,20,39,10_easy_pruned,37,1
17,66,21,10_easy_pruned,36,0
18,20,24,10_easy_pruned,36,1
19,55,37,10_easy_pruned,36,0
20,55,29,10_easy_pruned,36,0
21,20,31,10_easy_pruned,35,1
22,55,19,10_easy_pruned,36,0
23,55,28,10_easy_pruned,36,0
24,66,21,10_easy_pruned,36,0
25,55,26,10_easy_pruned,37,0
26,20,25,10_easy_pruned,35,1
27,20,42,10_easy_pruned,36,1
28,20,31,10_easy_pruned,36,1
29,55,33,10_easy_pruned,35,0
30,55,33,10_easy_pruned,35,0
31,66,20,10_easy_pruned,36,0
32,66,23,10_easy_pruned,36,0
33,55,30,10_easy_pruned,38,0
34,55,19,10_easy_pruned,36,0
35,66,21,10_easy_pruned,36,0
36,66,20,10_easy_pruned,36,0
37,20,20,10_easy_pruned,38,1
38,66,39,10_easy_pruned,36,0
39,55,31,10_easy_pruned,38,0
40,55,28,10_easy_pruned,36,0
41,20,32,10_easy_pruned,35,1
42,20,33,10_easy_pruned,35,1
43,66,31,10_easy_pruned,36,0
44,20,20,10_easy_pruned,38,1
45,20,20,10_easy_pruned,38,1
46,55,26,10_easy_pruned,37,0
47,20,20,10_easy_pruned,38,1
48,20,21,10_easy_pruned,38,1
49,20,31,10_easy_pruned,36,1
50,55,18,10_easy_pruned,36,0
51,66,21,10_easy_pruned,36,0
52,20,20,10_easy_pruned,38,1
53,55,39,10_easy_pruned,37,0
54,55,19,10_easy_pruned,36,0
55,20,25,10_easy_pruned,36,1
56,20,22,10_easy_pruned,38,1
57,55,27,10_easy_pruned,37,0
58,20,25,10_easy_pruned,35,1
59,66,20,10_easy_pruned,36,0
60,20,20,10_easy_pruned,38,1
61,66,22,10_easy_pruned,36,0
62,66,38,10_easy_pruned,36,0
63,20,25,10_easy_pruned,35,1
64,20,23,10_easy_pruned,36,1
65,66,21,10_easy_pruned,36,0
66,66,32,10_easy_pruned,36,0
67,20,20,10_easy_pruned,38,1
68,66,21,10_easy_pruned,36,0
69,20,40,10_easy_pruned,36,1
70,55,20,10_easy_pruned,36,0
71,66,21,10_easy_pruned,36,0
72,66,21,10_easy_pruned,36,0
73,20,24,10_easy_pruned,36,1
74,66,20,10_easy_pruned,36,0
75,66,20,10_easy_pruned,36,0
76,20,23,10_easy_pruned,38,1
77,20,33,10_easy_pruned,35,1
78,66,34,10_easy_pruned,35,0
79,20,34,10_easy_pruned,35,1
80,20,21,10_easy_pruned,38,1
81,66,21,10_easy_pruned,36,0
82,20,38,10_easy_pruned,37,1
83,66,20,10_easy_pruned,36,0
84,66,32,10_easy_pruned,36,0
85,20,24,10_easy_pruned,36,1
86,20,23,10_easy_pruned,36,1
87,55,31,10_easy_pruned,35,0
88,55,35,10_easy_pruned,38,0
89,66,35,10_easy_pruned,36,0
90,66,32,10_easy_pruned,36,0
91,20,20,10_easy_pruned,38,1
92,55,36,10_easy_pruned,36,0
93,20,20,10_easy_pruned,38,1
94,66,32,10_easy_pruned,36,0
95,66,21,10_easy_pruned,36,0
96,66,20,10_easy_pruned,36,0
97,20,21,10_easy_pruned,38,1
98,20,25,10_easy_pruned,35,1
99,66,22,10_easy_pruned,36,0
100,66,21,10_easy_pruned,36,0
101,66,23,10_easy_pruned,36,0
102,66,21,10_easy_pruned,36,0
103,66,34,10_easy_pruned,35,0
104,66,21,10_easy_pruned,36,0
105,66,31,10_easy_pruned,36,0
106,20,33,10_easy_pruned,35,1
107,20,24,10_easy_pruned,36,1
108,55,37,10_easy_pruned,36,0
109,20,36,10_easy_pruned,38,1
110,66,21,10_easy_pruned,36,0
111,20,22,10_easy_pruned,38,1
112,55,30,10_easy_pruned,36,0
113,20,21,10_easy_pruned,38,1
114,20,31,10_easy_pruned,36,1
115,20,20,10_easy_pruned,38,1
116,66,21,10_easy_pruned,36,0
117,66,20,10_easy_pruned,36,0
118,66,20,10_easy_pruned,36,0
119,55,19,10_easy_pruned,36,0
120,55,30,10_easy_pruned,36,0
121,20,35,10_easy_pruned,36,1
122,20,20,10_easy_pruned,38,1
123,66,21,10_easy_pruned,36,0
124,20,21,10_easy_pruned,38,1
125,55,29,10_easy_pruned,36,0
126,66,20,10_easy_pruned,36,0
127,66,21,10_easy_pruned,36,0
128,20,26,10_easy_pruned,35,1
129,20,25,10_easy_pruned,35,1
130,20,31,10_easy_pruned,36,1
131,20,22,10_easy_pruned,38,1
132,20,25,10_easy_pruned,35,1
133,66,31,10_easy_pruned,36,0
134,66,33,10_easy_pruned,36,0
135,20,20,10_easy_pruned,38,1
136,20,31,10_easy_pruned,36,1
137,20,32,10_easy_pruned,36,1
138,55,28,10_easy_pruned,36,0
139,20,20,10_easy_pruned,38,1
140,55,41,10_easy_pruned,37,0
141,20,20,10_easy_pruned,38,1
142,66,31,10_easy_pruned,36,0
143,66,22,10_easy_pruned,36,0
144,55,28,10_easy_pruned,36,0
145,66,21,10_easy_pruned,36,0
146,20,24,10_easy_pruned,36,1
147,20,21,10_easy_pruned,38,1
148,20,24,10_easy_pruned,36,1
149,20,22,10_easy_pruned,38,1
150,66,21,10_easy_pruned,36,0
151,55,38,10_easy_pruned,37,0
152,66,31,10_easy_pruned,36,0
153,20,20,10_easy_pruned,38,1
154,66,21,10_easy_pruned,36,0
155,66,21,10_easy_pruned,36,0
156,55,20,10_easy_pruned,36,0
157,66,21,10_easy_pruned,36,0
158,55,36,10_easy_pruned,36,0
159,55,31,10_easy_pruned,36,0
160,55,42,10_easy_pruned,36,0
161,20,42,10_easy_pruned,36,1
162,55,36,10_easy_pruned,36,0
163,55,18,10_easy_pruned,36,0
164,66,20,10_easy_pruned,36,0
165,66,21,10_easy_pruned,36,0
166,66,21,10_easy_pruned,36,0
167,66,21,10_easy_pruned,36,0
168,20,21,10_easy_pruned,38,1
169,66,33,10_easy_pruned,36,0
170,20,24,10_easy_pruned,36,1
171,66,22,10_easy_pruned,36,0
172,20,20,10_easy_pruned,38,1
173,20,24,10_easy_pruned,36,1
174,55,20,10_easy_pruned,36,0
175,20,33,10_easy_pruned,36,1
176,20,25,10_easy_pruned,35,1
177,20,24,10_easy_pruned,36,1
178,20,20,10_easy_pruned,38,1
179,20,20,10_easy_pruned,38,1
180,55,33,10_easy_pruned,35,0
181,55,21,10_easy_pruned,36,0
182,66,22,10_easy_pruned,36,0
183,20,43,10_easy_pruned,35,1
184,20,20,10_easy_pruned,38,1
185,66,23,10_easy_pruned,36,0
186,55,31,10_easy_pruned,36,0
187,66,21,10_easy_pruned,36,0
188,66,20,10_easy_pruned,36,0
189,20,20,10_easy_pruned,38,1
190,66,22,10_easy_pruned,36,0
191,20,20,10_easy_pruned,38,1
192,66,20,10_easy_pruned,36,0
193,55,25,10_easy_pruned,37,0
194,20,20,10_easy_pruned,38,1
195,55,26,10_easy_pruned,37,0
196,55,30,10_easy_pruned,36,0
197,20,25,10_easy_pruned,35,1
198,66,23,10_easy_pruned,36,0
199,66,21,10_easy_pruned,36,0
0,44,26,10_hard_full,36,0
1,25,41,10_hard_full,37,1
2,44,54,10_hard_full,38,0
3,44,37,10_hard_full,37,0
4,44,41,10_hard_full,37,0
5,25,62,10_hard_full,35,1
6,45,62,10_hard_full,38,0
7,45,68,10_hard_full,36,0
8,45,36,10_hard_full,37,0
9,45,58,10_hard_full,35,0
10,45,68,10_hard_full,36,0
11,45,66,10_hard_full,39,0
12,45,40,10_hard_full,36,0
13,44,63,10_hard_full,38,0
14,45,43,10_hard_full,36,0
15,45,43,10_hard_full,39,0
16,25,51,10_hard_full,36,1
17,45,38,10_hard_full,37,0
18,25,65,10_hard_full,36,1
19,25,58,10_hard_full,39,1
20,45,58,10_hard_full,35,0
21,25,52,10_hard_full,36,1
22,25,55,10_hard_full,36,1
23,44,68,10_hard_full,35,0
24,44,44,10_hard_full,36,0
25,45,30,10_hard_full,36,0
26,45,54,10_hard_full,37,0
27,45,37,10_hard_full,37,0
28,45,29,10_hard_full,36,0
29,25,52,10_hard_full,35,1
30,25,57,10_hard_full,39,1
31,44,33,10_hard_full,36,0
32,44,38,10_hard_full,36,0
33,25,68,10_hard_full,39,1
34,45,43,10_hard_full,36,0
35,25,63,10_hard_full,38,1
36,25,53,10_hard_full,39,1
37,45,69,10_hard_full,35,0
38,45,40,10_hard_full,37,0
39,25,55,10_hard_full,37,1
40,44,42,10_hard_full,37,0
41,25,61,10_hard_full,36,1
42,25,63,10_hard_full,38,1
43,45,30,10_hard_full,36,0
44,44,43,10_hard_full,36,0
45,44,45,10_hard_full,37,0
46,25,54,10_hard_full,36,1
47,45,55,10_hard_full,35,0
48,45,39,10_hard_full,39,0
49,25,44,10_hard_full,37,1
50,44,43,10_hard_full,37,0
51,44,44,10_hard_full,36,0
52,44,44,10_hard_full,36,0
53,44,36,10_hard_full,37,0
54,45,44,10_hard_full,37,0
55,44,30,10_hard_full,36,0
56,45,62,10_hard_full,38,0
57,45,34,10_hard_full,37,0
58,44,38,10_hard_full,37,0
59,45,26,10_hard_full,36,0
60,44,48,10_hard_full,39,0
61,44,30,10_hard_full,36,0
62,25,46,10_hard_full,37,1
63,44,66,10_hard_full,35,0
64,25,54,10_hard_full,35,1
65,45,62,10_hard_full,39,0
66,25,54,10_hard_full,37,1
67,45,24,10_hard_full,36,0
68,44,27,10_hard_full,36,0
69,45,46,10_hard_full,36,0
70,44,65,10_hard_full,36,0
71,45,25,10_hard_full,36,0
72,44,66,10_hard_full,38,0
73,45,60,10_hard_full,36,0
74,44,59,10_hard_full,35,0
75,44,46,10_hard_full,37,0
76,44,40,10_hard_full,37,0
77,45,43,10_hard_full,37,0
78,45,42,10_hard_full,36,0
79,44,26,10_hard_full,36,0
80,25,60,10_hard_full,38,1
81,45,26,10_hard_full,36,0
82,45,26,10_hard_full,36,0
83,44,50,10_hard_full,36,0
84,45,42,10_hard_full,36,0
85,45,44,10_hard_full,37,0
86,45,57,10_hard_full,36,0
87,45,78,10_hard_full,38,0
88,25,54,10_hard_full,36,1
89,25,60,10_hard_full,37,1
90,45,69,10_hard_full,35,0
91,25,78,10_hard_full,36,1
92,25,63,10_hard_full,38,1
93,45,60,10_hard_full,36,0
94,45,45,10_hard_full,37,0
95,44,43,10_hard_full,36,0
96,25,64,10_hard_full,38,1
97,45,63,10_hard_full,36,0
98,25,50,10_hard_full,36,1
99,45,63,10_hard_full,38,0
100,25,58,10_hard_full,38,1
101,44,39,10_hard_full,39,0
102,44,50,10_hard_full,37,0
103,25,47,10_hard_full,37,1
104,44,41,10_hard_full,36,0
105,45,35,10_hard_full,37,0
106,44,43,10_hard_full,36,0
107,45,51,10_hard_full,35,0
108,44,47,10_hard_full,37,0
109,44,27,10_hard_full,36,0
110,44,28,10_hard_full,36,0
111,44,23,10_hard_full,36,0
112,45,63,10_hard_full,38,0
113,25,58,10_hard_full,37,1
114,44,71,10_hard_full,36,0
115,44,44,10_hard_full,37,0
116,44,37,10_hard_full,36,0
117,25,56,10_hard_full,36,1
118,44,38,10_hard_full,37,0
119,45,51,10_hard_full,35,0
120,25,73,10_hard_full,38,1
121,44,40,10_hard_full,37,0
122,25,52,10_hard_full,35,1
123,25,58,10_hard_full,35,1
124,45,32,10_hard_full,36,0
125,45,55,10_hard_full,36,0
126,45,54,10_hard_full,35,0
127,44,37,10_hard_full,37,0
128,44,55,10_hard_full,35,0
129,45,36,10_hard_full,37,0
130,25,64,10_hard_full,35,1
131,45,46,10_hard_full,37,0
132,45,32,10_hard_full,36,0
133,44,52,10_hard_full,36,0
134,44,62,10_hard_full,38,0
135,44,26,10_hard_full,36,0
136,25,41,10_hard_full,37,1
137,45,64,10_hard_full,38,0
138,45,27,10_hard_full,36,0
139,44,37,10_hard_full,37,0
140,44,24,10_hard_full,36,0
141,44,45,10_hard_full,37,0
142,45,56,10_hard_full,37,0
143,45,55,10_hard_full,36,0
144,45,60,10_hard_full,38,0
145,25,54,10_hard_full,36,1
146,45,58,10_hard_full,35,0
147,44,26,10_hard_full,36,0
148,25,51,10_hard_full,37,1
149,25,59,10_hard_full,35,1
150,45,26,10_hard_full,36,0
151,25,69,10_hard_full,36,1
152,44,46,10_hard_full,36,0
153,25,54,10_hard_full,37,1
154,45,36,10_hard_full,37,0
155,45,42,10_hard_full,36,0
156,44,26,10_hard_full,36,0
157,44,26,10_hard_full,36,0
158,25,61,10_hard_full,39,1
159,45,39,10_hard_full,36,0
160,25,48,10_hard_full,37,1
161,25,52,10_hard_full,37,1
162,45,36,10_hard_full,37,0
163,44,44,10_hard_full,36,0
164,44,32,10_hard_full,36,0
165,25,62,10_hard_full,38,1
166,45,42,10_hard_full,36,0
167,44,26,10_hard_full,36,0
168,44,45,10_hard_full,37,0
169,44,39,10_hard_full,37,0
170,45,49,10_hard_full,37,0
171,45,52,10_hard_full,35,0
172,44,65,10_hard_full,36,0
173,45,36,10_hard_full,37,0
174,44,42,10_hard_full,36,0
175,44,50,10_hard_full,36,0
176,45,27,10_hard_full,36,0
177,45,43,10_hard_full,37,0
178,45,42,10_hard_full,36,0
179,44,52,10_hard_full,35,0
180,25,62,10_hard_full,38,1
181,44,35,10_hard_full,37,0
182,45,45,10_hard_full,36,0
183,25,68,10_hard_full,38,1
184,44,36,10_hard_full,37,0
185,25,53,10_hard_full,36,1
186,45,70,10_hard_full,35,0
187,44,38,10_hard_full,36,0
188,25,69,10_hard_full,35,1
189,45,35,10_hard_full,37,0
190,25,61,10_hard_full,38,1
191,45,59,10_hard_full,35,0
192,25,64,10_hard_full,38,1
193,44,39,10_hard_full,39,0
194,44,55,10_hard_full,35,0
195,44,30,10_hard_full,36,0
196,45,45,10_hard_full,37,0
197,44,61,10_hard_full,35,0
198,45,56,10_hard_full,35,0
199,45,28,10_hard_full,36,0
0,45,38,10_hard_pruned,36,0
1,36,65,10_hard_pruned,36,0
2,45,51,10_hard_pruned,38,0
3,45,63,10_hard_pruned,36,0
4,36,47,10_hard_pruned,39,0
5,36,46,10_hard_pruned,39,0
6,36,50,10_hard_pruned,38,0
7,36,51,10_hard_pruned,38,0
8,45,44,10_hard_pruned,36,0
9,45,54,10_hard_pruned,38,0
10,45,40,10_hard_pruned,36,0
11,24,37,10_hard_pruned,39,1
12,36,56,10_hard_pruned,35,0
13,36,50,10_hard_pruned,35,0
14,45,39,10_hard_pruned,37,0
15,45,34,10_hard_pruned,37,0
16,24,44,10_hard_pruned,36,1
17,45,40,10_hard_pruned,37,0
18,24,40,10_hard_pruned,37,1
19,36,55,10_hard_pruned,36,0
20,36,60,10_hard_pruned,35,0
21,24,68,10_hard_pruned,36,1
22,45,42,10_hard_pruned,36,0
23,24,32,10_hard_pruned,35,1
24,36,56,10_hard_pruned,36,0
25,45,40,10_hard_pruned,36,0
26,24,40,10_hard_pruned,39,1
27,36,63,10_hard_pruned,36,0
28,45,40,10_hard_pruned,36,0
29,45,30,10_hard_pruned,36,0
30,36,52,10_hard_pruned,37,0
31,36,28,10_hard_pruned,36,0
32,45,34,10_hard_pruned,37,0
33,36,56,10_hard_pruned,36,0
34,45,24,10_hard_pruned,36,0
35,45,51,10_hard_pruned,38,0
36,24,39,10_hard_pruned,35,1
37,45,31,10_hard_pruned,36,0
38,24,40,10_hard_pruned,37,1
39,45,44,10_hard_pruned,36,0
40,45,55,10_hard_pruned,35,0
41,36,46,10_hard_pruned,39,0
42,45,39,10_hard_pruned,37,0
43,45,39,10_hard_pruned,37,0
44,36,44,10_hard_pruned,40,0
45,24,36,10_hard_pruned,39,1
46,45,57,10_hard_pruned,39,0
47,45,44,10_hard_pruned,36,0
48,24,38,10_hard_pruned,36,1
49,24,65,10_hard_pruned,36,1
50,45,27,10_hard_pruned,36,0
51,45,38,10_hard_pruned,37,0
52,45,40,10_hard_pruned,36,0
53,45,60,10_hard_pruned,36,0
54,45,39,10_hard_pruned,36,0
55,36,44,10_hard_pruned,39,0
56,45,26,10_hard_pruned,36,0
57,24,44,10_hard_pruned,39,1
58,24,31,10_hard_pruned,35,1
59,45,57,10_hard_pruned,36,0
60,45,25,10_hard_pruned,36,0
61,36,50,10_hard_pruned,39,0
62,45,51,10_hard_pruned,36,0
63,45,29,10_hard_pruned,36,0
64,36,26,10_hard_pruned,36,0
65,45,39,10_hard_pruned,37,0
66,36,60,10_hard_pruned,38,0
67,45,41,10_hard_pruned,36,0
68,45,42,10_hard_pruned,36,0
69,36,41,10_hard_pruned,39,0
